# a   rel_err_y0   rel_err_y1   rel_err_y2
2.60015956316526694e-09 2.48964839557608286e-05 9.29760046730621070e-10 0.00000000000000000e+00
2.63026799189538159e-09 2.76957556266665961e-06 1.15059073380052723e-11 2.22044604925031308e-16
2.66072505979881405e-09 2.44314256798716656e-05 8.95349128171574193e-10 0.00000000000000000e+00
2.69153480392691380e-09 1.30150375186044442e-05 2.54088083906367501e-10 0.00000000000000000e+00
2.72270130807791553e-09 7.27239644238153460e-06 7.93319854253127232e-11 0.00000000000000000e+00
2.75422870333816337e-09 2.06155059410129127e-05 6.37503161371455462e-10 0.00000000000000000e+00
2.78612116862977235e-09 7.84177867085844582e-07 9.22484311161042569e-13 2.22044604925031308e-16
2.81838293126444934e-09 1.37554868060441038e-05 2.83821632862668594e-10 2.22044604925031308e-16
2.85101826750390960e-09 3.31491821212726023e-05 1.64828417581475151e-09 0.00000000000000000e+00
2.88403150312661169e-09 6.90802104852394905e-06 7.15814074681020429e-11 0.00000000000000000e+00
2.91742701400116573e-09 5.97275244818007423e-07 5.35016475566862937e-13 0.00000000000000000e+00
2.95120922666639003e-09 1.62895298450038695e-06 3.98014954328118620e-12 0.00000000000000000e+00
2.98538261891795715e-09 1.03232575163758611e-05 1.59855018111443314e-10 2.22044604925031308e-16
3.01995172040201920e-09 4.71841280158535881e-07 3.34066108109709603e-13 2.22044604925031308e-16
3.05492111321550934e-09 1.05511586667716983e-05 1.66990976602221508e-10 2.22044604925031308e-16
3.09029543251359186e-09 1.16268091341353852e-05 2.02773131618982916e-10 0.00000000000000000e+00
3.12607936712396199e-09 1.64775745157275111e-05 4.07267886082252062e-10 0.00000000000000000e+00
3.16227766016837952e-09 1.15785859975403582e-05 2.01096472807194004e-10 2.22044604925031308e-16
3.19889510969139062e-09 1.57361540487066520e-06 3.71436215118592372e-12 0.00000000000000000e+00
3.23593656929628118e-09 1.50097769309187612e-05 3.37941896688676024e-10 0.00000000000000000e+00
3.27340694878838599e-09 9.57618906927137914e-06 1.37555522528032270e-10 0.00000000000000000e+00
3.31131121482590779e-09 1.48628939224959566e-05 3.31356719840414371e-10 0.00000000000000000e+00
3.34965439157827945e-09 1.39015690285848592e-05 2.89881563197980086e-10 0.00000000000000000e+00
3.38844156139202033e-09 4.88219142080748014e-06 3.57536222850285412e-11 0.00000000000000000e+00
3.42767786546450472e-09 1.33482236219784056e-06 2.67263988718013934e-12 2.22044604925031308e-16
3.46736850452530964e-09 1.84587990119666756e-05 5.11093944943752376e-10 0.00000000000000000e+00
3.50751873952567941e-09 1.72582675184163037e-05 4.46774395257421020e-10 0.00000000000000000e+00
3.54813389233576034e-09 1.72849970845323497e-05 4.48153958387820239e-10 2.22044604925031308e-16
3.58921934645004970e-09 1.92867300714549827e-05 5.57970558645592973e-10 0.00000000000000000e+00
3.63078054770101767e-09 7.88904900494991068e-06 9.33557675608653881e-11 2.22044604925031308e-16
3.67282300498084228e-09 6.66722031483768518e-06 6.66775523683327265e-11 0.00000000000000000e+00
3.71535229097172801e-09 6.23361222173990370e-06 5.82871528820305684e-11 0.00000000000000000e+00
3.75837404288443579e-09 2.42713521885207228e-05 8.83655149053197420e-10 2.22044604925031308e-16
3.80189396320561258e-09 4.00186440914218622e-05 2.40226993852843407e-09 0.00000000000000000e+00
3.84591782045354323e-09 3.93967734985123386e-05 2.32812802369863903e-09 1.11022302462515654e-16
3.89045144994280500e-09 4.18584144061817653e-05 2.62822696939224443e-09 0.00000000000000000e+00
3.93550075455778021e-09 1.23078795564168786e-05 2.27226792937074151e-10 1.11022302462515654e-16
3.98107170553496896e-09 2.00692002698676930e-05 6.04163274964264474e-10 1.11022302462515654e-16
4.02717034325459519e-09 3.42539613613634941e-05 1.76002101781591591e-09 0.00000000000000000e+00
4.07380277804112227e-09 4.05744788454232008e-05 2.46939912962318431e-09 0.00000000000000000e+00
4.12097519097330439e-09 3.49638179872879817e-05 1.83372417250637909e-09 2.22044604925031308e-16
4.16869383470336334e-09 5.41128460151973911e-06 4.39230873894302931e-11 0.00000000000000000e+00
4.21696503428582268e-09 1.52435457865252033e-05 3.48550299733574320e-10 0.00000000000000000e+00
4.26579518801591649e-09 2.45174223598709773e-05 9.01663410601827309e-10 0.00000000000000000e+00
4.31519076827765051e-09 1.58529160917408873e-05 3.76970232807138927e-10 2.22044604925031308e-16
4.36515832240166536e-09 3.38615723980417727e-05 1.71992842190604733e-09 0.00000000000000000e+00
4.41570447353312106e-09 7.32207881692925611e-06 8.04188937664207515e-11 2.22044604925031308e-16
4.46683592150963510e-09 3.46495589489403955e-05 1.80090864443371856e-09 2.22044604925031308e-16
4.51855944374921696e-09 1.85702075494731389e-05 5.17281883993803149e-10 2.22044604925031308e-16
4.57088189614875173e-09 1.96820138576025983e-05 5.81076298189486806e-10 0.00000000000000000e+00
4.62381021399259432e-09 1.29772585724108325e-05 2.52615039997294843e-10 0.00000000000000000e+00
4.67735141287198149e-09 1.48713627612373500e-06 3.31734639757996774e-12 0.00000000000000000e+00
4.73151258961481269e-09 2.79370123532629577e-05 1.17072573857512907e-09 0.00000000000000000e+00
4.78630092322638021e-09 1.57097236008763019e-06 3.70192765331012197e-12 0.00000000000000000e+00
4.84172367584099912e-09 2.22292718430328051e-05 7.41216199529048936e-10 0.00000000000000000e+00
4.89778819368445673e-09 1.32679622519837892e-05 2.64056998489081707e-10 0.00000000000000000e+00
4.95450190804790528e-09 2.30782850230148995e-05 7.98917043631774959e-10 2.22044604925031308e-16
5.01187233627271471e-09 3.15904916670106672e-08 1.55431223447521916e-15 0.00000000000000000e+00
5.06990708274704421e-09 2.33663688800067604e-05 8.18987322404041151e-10 2.22044604925031308e-16
5.12861383991365835e-09 4.19735658552244928e-06 2.64266386551526011e-11 0.00000000000000000e+00
5.18800038928960918e-09 1.56228755312515233e-05 3.66113250827027059e-10 2.22044604925031308e-16
5.24807460249773377e-09 1.57670609857163413e-05 3.72898378842023703e-10 0.00000000000000000e+00
5.30884444230987950e-09 1.93367922232123846e-05 5.60871016297426195e-10 1.11022302462515654e-16
5.37031796370253294e-09 3.19761468481338795e-06 1.53370649513817625e-11 0.00000000000000000e+00
5.43250331492432537e-09 1.80355191252701275e-05 4.87922813263708122e-10 0.00000000000000000e+00
5.49540873857624796e-09 8.98275890537370003e-06 1.21035403921609941e-10 0.00000000000000000e+00
5.55904257270404881e-09 1.30959838626765190e-05 2.57258436775487098e-10 0.00000000000000000e+00
5.62341325190349099e-09 1.20491776798292705e-05 2.17775020239230344e-10 1.11022302462515654e-16
5.68852930843840132e-09 3.48282305140390491e-06 1.81951120836743030e-11 1.11022302462515654e-16
5.75439937337156686e-09 1.38527215969297401e-05 2.87848078706076649e-10 0.00000000000000000e+00
5.82103217770872159e-09 2.10136379965586428e-05 6.62354948666177279e-10 0.00000000000000000e+00
5.88843655355588373e-09 6.30889908803666799e-06 5.97033533722424181e-11 2.22044604925031308e-16
5.95662143529010913e-09 6.19349556085779795e-07 5.75428593663218635e-13 1.11022302462515654e-16
6.02559586074356891e-09 1.00510858691560401e-05 1.51537116188649179e-10 1.11022302462515654e-16
6.09536897240169324e-09 1.55407616415637051e-05 3.62274765741688043e-10 2.22044604925031308e-16
6.16595001861480984e-09 1.22347695071800544e-05 2.24533613923938447e-10 1.11022302462515654e-16
6.23734835482419102e-09 1.51892207524984002e-05 3.46070394563469108e-10 2.22044604925031308e-16
6.30957344480194287e-09 9.60200320099247051e-06 1.38298039686901575e-10 2.22044604925031308e-16
6.38263486190548256e-09 5.80785089798752097e-07 5.05817610019221320e-13 2.22044604925031308e-16
6.45654229034656240e-09 8.34721305587038387e-06 1.04514286114465449e-10 1.11022302462515654e-16
6.53130552647471588e-09 3.07916062514124178e-06 1.42217349008433303e-11 0.00000000000000000e+00
6.60693448007596429e-09 5.09710766460891307e-06 3.89708265657873199e-11 0.00000000000000000e+00
6.68343917568613554e-09 1.46180886204660965e-05 3.20534487840973270e-10 0.00000000000000000e+00
6.76082975391981912e-09 1.23283250363925845e-06 2.27984298106775896e-12 1.11022302462515654e-16
6.83911647281430631e-09 6.05112920126771314e-06 5.49242873404409693e-11 2.22044604925031308e-16
6.91830970918936260e-09 8.78790246372496142e-06 1.15841225500901146e-10 0.00000000000000000e+00
6.99841996002274554e-09 8.58043344598158342e-07 1.10411679798971818e-12 2.22044604925031308e-16
7.07945784384137359e-09 8.64328458449747927e-06 1.12059805879027863e-10 1.11022302462515654e-16
7.16143410212902705e-09 1.66605595506297277e-05 4.16363610256098582e-10 0.00000000000000000e+00
7.24435960074989120e-09 2.08108397137252155e-06 6.49624798398917846e-12 0.00000000000000000e+00
7.32824533138904416e-09 3.19295417128273584e-06 1.52924339857918312e-11 0.00000000000000000e+00
7.41310241300919224e-09 1.19558967079935741e-05 2.14415929455924470e-10 2.22044604925031308e-16
7.49894209332455775e-09 1.56006162035371432e-05 3.65070640384601575e-10 0.00000000000000000e+00
7.58577575029182077e-09 5.12810324451162813e-05 3.94468380182644296e-09 1.11022302462515654e-16
7.67361489361818520e-09 1.16547359152452401e-05 2.03748462546116116e-10 0.00000000000000000e+00
7.76247116628692728e-09 3.45233077470030736e-05 1.78780878989925895e-09 3.33066907387546962e-16
7.85235634610071034e-09 2.57532803364934892e-05 9.94855753333467874e-10 0.00000000000000000e+00
7.94328234724282196e-09 5.30677721044536810e-06 4.22428758639625812e-11 0.00000000000000000e+00
8.03526122185616091e-09 4.19949504122385520e-05 2.64540078731556605e-09 0.00000000000000000e+00
8.12830516164099437e-09 1.11030851327464930e-05 1.84917081647029136e-10 1.11022302462515654e-16
8.22242649947069481e-09 2.65378418011774642e-05 1.05639497149923045e-09 0.00000000000000000e+00
8.31763771102670874e-09 3.12854892470237900e-05 1.46818801560755219e-09 0.00000000000000000e+00
8.41395141645196510e-09 1.42247619385749147e-05 3.03517100341821333e-10 2.22044604925031308e-16
8.51138038202375865e-09 3.28306072447936970e-05 1.61679092336441954e-09 0.00000000000000000e+00
8.60993752184601594e-09 2.80723270277283277e-05 1.18207221788679817e-09 0.00000000000000000e+00
8.70963589956079652e-09 2.86460190150883420e-05 1.23090349024579382e-09 2.22044604925031308e-16
8.81048873008014612e-09 5.75981957640081532e-06 4.97633045881684666e-11 0.00000000000000000e+00
8.91250938133744145e-09 2.00847277707083549e-05 6.05098415817906243e-10 0.00000000000000000e+00
9.01571137605957008e-09 1.31154722651238842e-05 2.58024490662478456e-10 0.00000000000000000e+00
9.12010839355911490e-09 8.54904502234354879e-06 1.09629527678123395e-10 0.00000000000000000e+00
9.22571427154762823e-09 3.06328133443667383e-05 1.40756828415078417e-09 0.00000000000000000e+00
9.33254300796992474e-09 4.50824968134533322e-06 3.04866132339043361e-11 2.22044604925031308e-16
9.44060876285922588e-09 2.37784619465664093e-05 8.48129677599729348e-10 2.22044604925031308e-16
9.54992586021436850e-09 1.75827264424777141e-05 4.63725835508910222e-10 2.22044604925031308e-16
9.66050878989812150e-09 3.01093338821445400e-05 1.35987165972295543e-09 2.22044604925031308e-16
9.77237220955811097e-09 2.91170997733791737e-05 1.27169597075038610e-09 2.22044604925031308e-16
9.88553094656941087e-09 1.43541309605144107e-05 3.09063219461336303e-10 0.00000000000000000e+00
1.00000000000000002e-08 1.24999999999708677e-05 2.34374075702703522e-10 0.00000000000000000e+00
1.01157945425989827e-08 2.75843793404728643e-05 1.14135767503853458e-09 2.22044604925031308e-16
1.02329299228075356e-08 1.57752345558703766e-05 3.73285180543803108e-10 0.00000000000000000e+00
1.03514216667934513e-08 2.14950189170171058e-05 6.93058943568303221e-10 2.22044604925031308e-16
1.04712854805089844e-08 1.25056184405725190e-05 2.34584907055079839e-10 0.00000000000000000e+00
1.05925372517728977e-08 2.26922484665159629e-05 7.72413022431805985e-10 0.00000000000000000e+00
1.07151930523760480e-08 1.38491565042642151e-05 2.87697532463937478e-10 2.22044604925031308e-16
1.08392691402120389e-08 1.99703249084137724e-05 5.98224803027846974e-10 0.00000000000000000e+00
1.09647819614318512e-08 7.76338860908332151e-06 9.04054608952264971e-11 0.00000000000000000e+00
1.10917481526240081e-08 1.47452718435303609e-05 3.26136118111719497e-10 2.22044604925031308e-16
1.12201845430196303e-08 1.49605967487698166e-05 3.35730887535135025e-10 0.00000000000000000e+00
1.13501081567231433e-08 4.83322923805484805e-06 3.50404150140093407e-11 2.22044604925031308e-16
1.14815362149688399e-08 8.78560431227803917e-06 1.15780607323756612e-10 0.00000000000000000e+00
1.16144861384034135e-08 2.42377283816708200e-05 8.81194006652208373e-10 0.00000000000000000e+00
1.17489755493953024e-08 1.74217895374528808e-05 4.55280813049796507e-10 0.00000000000000000e+00
1.18850222743701899e-08 1.01974743171862059e-06 1.55986334959834494e-12 0.00000000000000000e+00
1.20226443461741303e-08 1.55268374881778470e-05 3.61625951406097101e-10 2.22044604925031308e-16
1.21618600064636787e-08 1.27213518505975287e-05 2.42750042289685553e-10 0.00000000000000000e+00
1.23026877081238110e-08 9.58061499178874953e-06 1.37681865908234613e-10 0.00000000000000000e+00
1.24451461177138695e-08 1.81995977968085754e-05 4.96840901753614617e-10 2.22044604925031308e-16
1.25892541179416610e-08 1.50778340544110989e-05 3.41009998017227645e-10 2.22044604925031308e-16
1.27350308101666299e-08 1.66750402263993180e-05 4.17087697712759109e-10 0.00000000000000000e+00
1.28824955169313233e-08 1.54667832885646561e-05 3.58833851521467295e-10 0.00000000000000000e+00
1.30316677845229996e-08 4.81469519864052842e-06 3.47718520643525153e-11 0.00000000000000000e+00
1.31825673855640745e-08 1.31004832477632505e-05 2.57434962236402498e-10 0.00000000000000000e+00
1.33352143216332401e-08 1.23291914535528235e-05 2.28014274128440775e-10 0.00000000000000000e+00
1.34896288259165326e-08 2.17796988111196299e-05 7.11527947672152550e-10 0.00000000000000000e+00
1.36458313658892382e-08 1.26023694100307893e-05 2.38230546401041465e-10 0.00000000000000000e+00
1.38038426460288657e-08 1.40538867812178836e-05 2.96268898303253536e-10 0.00000000000000000e+00
1.39636836105593628e-08 1.17354949293879685e-05 2.06583639084101378e-10 0.00000000000000000e+00
1.41253754462275540e-08 5.77416550773257597e-06 5.00114394341721891e-11 2.22044604925031308e-16
1.42889395851110074e-08 1.12414904904767354e-05 1.89557369800752440e-10 2.22044604925031308e-16
1.44543977074592792e-08 1.52820153398458558e-06 3.50319773190221895e-12 0.00000000000000000e+00
1.46217717445671830e-08 1.26862940332816976e-05 2.41414221946456564e-10 0.00000000000000000e+00
1.47910838816820723e-08 8.93903147614061311e-06 1.19859677738531900e-10 0.00000000000000000e+00
1.49623565609443296e-08 2.40000129503314952e-06 8.64008864454035574e-12 1.11022302462515654e-16
1.51356124843620723e-08 4.70378942967197844e-05 3.31889726812306662e-09 1.11022302462515654e-16
1.53108746168203177e-08 3.00571387024106684e-06 1.35516042831795858e-11 0.00000000000000000e+00
1.54881661891247946e-08 2.97162888958091287e-05 1.32459998525291667e-09 0.00000000000000000e+00
1.56675107010815019e-08 3.73110682405641825e-05 2.08819983527064323e-09 2.22044604925031308e-16
1.58489319246111428e-08 3.55454118927678309e-05 1.89519211435396073e-09 1.11022302462515654e-16
1.60324539069004184e-08 3.94426801437752772e-05 2.33361818757771289e-09 0.00000000000000000e+00
1.62181009735892968e-08 1.03349740772085141e-05 1.60218061040495741e-10 0.00000000000000000e+00
1.64058977319953861e-08 2.76150591993484795e-05 1.14389786531887694e-09 0.00000000000000000e+00
1.65958690743756302e-08 3.59207405884465203e-05 1.93547244897729342e-09 2.22044604925031308e-16
1.67880401812255883e-08 2.13990238027150781e-05 6.86872336785881998e-10 0.00000000000000000e+00
1.69824365246174588e-08 4.20409919297259904e-05 2.65120447817679405e-09 2.22044604925031308e-16
1.71790838715758604e-08 1.72239895670500687e-05 4.44996040016576444e-10 2.22044604925031308e-16
1.73780082874937632e-08 2.13227642746893764e-05 6.81995238061006148e-10 2.22044604925031308e-16
1.75792361395869308e-08 1.04135624439116725e-05 1.62663993386047423e-10 2.22044604925031308e-16
1.77827941003892282e-08 7.72197927667583883e-06 8.94436746889937240e-11 2.22044604925031308e-16
1.79887091512878728e-08 3.03490874371536989e-05 1.38161448948181942e-09 2.22044604925031308e-16
1.81970085860998256e-08 1.38151348073600744e-05 2.86285550821219203e-10 2.22044604925031308e-16
1.84077200146895814e-08 2.68971207710855253e-05 1.08519238040116761e-09 0.00000000000000000e+00
1.86208713666286560e-08 2.49488630328364991e-05 9.33660815327641558e-10 0.00000000000000000e+00
1.88364908948980195e-08 3.51013571542324598e-05 1.84817960935390602e-09 0.00000000000000000e+00
1.90546071796324424e-08 6.50171340199623415e-06 6.34081676054165655e-11 0.00000000000000000e+00
1.92752491319093662e-08 3.08891418916434901e-05 1.43122336204726253e-09 0.00000000000000000e+00
1.94984459975804539e-08 4.74467953148760557e-07 3.37729844090972620e-13 0.00000000000000000e+00
1.97242273611485358e-08 1.53785061551836577e-05 3.54749452036173807e-10 2.22044604925031308e-16
1.99526231496887864e-08 2.87364397510980751e-06 1.23866472634404090e-11 2.22044604925031308e-16
2.01836636368155981e-08 2.52486322818157305e-05 9.56248191741337905e-10 0.00000000000000000e+00
2.04173794466953170e-08 6.42431048536451499e-06 6.19074791430307414e-11 2.22044604925031308e-16
2.06538015581052711e-08 1.80293898770500505e-05 4.87591300668555050e-10 0.00000000000000000e+00
2.08929613085404080e-08 8.63060369837853614e-06 1.11730735774528966e-10 2.22044604925031308e-16
2.11348903983664756e-08 2.19342498704033773e-05 7.21672388515059993e-10 1.11022302462515654e-16
2.13796208950223250e-08 1.24682563029665516e-06 2.33191244092267880e-12 0.00000000000000000e+00
2.16271852372701993e-08 2.97138401972318889e-05 1.32438160438397290e-09 1.11022302462515654e-16
2.18776162394955176e-08 2.10408966054842494e-05 6.64074462086716721e-10 1.11022302462515654e-16
